,trip_id,block_id,route_id,trip_headsign,trip_start_time,service_id_start,start_stop,start_stop_id,trip_end_time,number_total_stops,total_distance_traveled,service_id_end,end_stop,end_stop_id,trip_start_datetime,trip_end_datetime,timeDelta,timeDelta_minutes,timeDelta_hours
8789,11085070,183644407,21,OUTBOUND-SEWICKLEY,12:40:00,3,STANWIX ST + PENN FS,19514,13:24:00,65,14.69720507,3,BANK ST + WALNUT,2191,1/1/2023 12:40,1/1/2023 13:24,0 days 00:44:00,44,0.733333333
8790,6050070,183644507,21,INBOUND-DOWNTOWN,12:49:00,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,13:40:00,61,17.02960841,3,STANWIX ST + PENN FS,19514,1/1/2023 12:49,1/1/2023 13:40,0 days 00:51:00,51,0.85
8791,14094070,183644507,21,OUTBOUND-UNIVERSITY BLVD PARK-AND-RIDE,13:40:00,3,STANWIX ST + PENN FS,19514,14:24:00,63,17.06795332,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,1/1/2023 13:40,1/1/2023 14:24,0 days 00:44:00,44,0.733333333
8792,7212070,183644607,22,INBOUND-DOWNTOWN,15:22:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,15:55:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 15:22,1/1/2023 15:55,0 days 00:33:00,33,0.55
8793,3525070,183644607,22,OUTBOUND-KENNEDY CENTER,15:55:00,3,STANWIX ST + PENN FS,19514,16:24:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 15:55,1/1/2023 16:24,0 days 00:29:00,29,0.483333333
8794,1813070,183644707,21,INBOUND-DOWNTOWN,13:54:00,3,BANK ST + WALNUT,2191,14:40:00,58,13.79099507,3,STANWIX ST + PENN FS,19514,1/1/2023 13:54,1/1/2023 14:40,0 days 00:46:00,46,0.766666667
8795,3408070,183644707,21,OUTBOUND-SEWICKLEY,14:40:00,3,STANWIX ST + PENN FS,19514,15:24:00,65,14.69720507,3,BANK ST + WALNUT,2191,1/1/2023 14:40,1/1/2023 15:24,0 days 00:44:00,44,0.733333333
8796,3019070,183644707,21,INBOUND-DOWNTOWN,15:53:00,3,BANK ST + WALNUT,2191,16:40:00,58,13.79099507,3,STANWIX ST + PENN FS,19514,1/1/2023 15:53,1/1/2023 16:40,0 days 00:47:00,47,0.783333333
8797,9198070,183644707,21,OUTBOUND-SEWICKLEY,16:40:00,3,STANWIX ST + PENN FS,19514,17:25:00,65,14.69720507,3,BANK ST + WALNUT,2191,1/1/2023 16:40,1/1/2023 17:25,0 days 00:45:00,45,0.75
8798,7218070,183644807,29,INBOUND-DOWNTOWN,11:55:00,3,MCCARTAN DR +  4TH AISLE,17367,12:54:00,70,21.68946276,3,EAST BUSWAY + PENN STATION A,5560,1/1/2023 11:55,1/1/2023 12:54,0 days 00:59:00,59,0.983333333
8799,1477070,183644807,29,OUTBOUND-PITTSBURGH TECHNICAL COLLEGE,13:11:00,3,EAST BUSWAY + PENN STATION C,1407,14:12:00,67,17.43190376,3,MCCARTAN DR +  4TH AISLE,17367,1/1/2023 13:11,1/1/2023 14:12,0 days 01:01:00,61,1.016666667
8800,9771070,183644907,20,INBOUND-DOWNTOWN,12:15:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,13:00:00,68,15.42355251,3,STANWIX ST + PENN FS,19514,1/1/2023 12:15,1/1/2023 13:00,0 days 00:45:00,45,0.75
8801,5883070,183644907,20,OUTBOUND-KENNEDY CENTER,13:00:00,3,STANWIX ST + PENN FS,19514,13:42:00,69,15.48399344,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 13:00,1/1/2023 13:42,0 days 00:42:00,42,0.7
8802,8797070,183644907,20,INBOUND-DOWNTOWN,14:15:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,15:00:00,68,15.42355251,3,STANWIX ST + PENN FS,19514,1/1/2023 14:15,1/1/2023 15:00,0 days 00:45:00,45,0.75
8803,9177070,183644907,20,OUTBOUND-KENNEDY CENTER,15:00:00,3,STANWIX ST + PENN FS,19514,15:42:00,69,15.48399344,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 15:00,1/1/2023 15:42,0 days 00:42:00,42,0.7
8804,11961070,183645007,21,INBOUND-DOWNTOWN,17:54:00,3,BANK ST + WALNUT,2191,18:40:00,58,13.79099507,3,STANWIX ST + PENN FS,19514,1/1/2023 17:54,1/1/2023 18:40,0 days 00:46:00,46,0.766666667
8805,11462070,183645007,21,OUTBOUND-SEWICKLEY,18:40:00,3,STANWIX ST + PENN FS,19514,19:22:00,65,14.69720507,3,BANK ST + WALNUT,2191,1/1/2023 18:40,1/1/2023 19:22,0 days 00:42:00,42,0.7
8806,3666070,183645007,21,INBOUND-DOWNTOWN,19:54:00,3,BANK ST + WALNUT,2191,20:40:00,58,13.79099507,3,STANWIX ST + PENN FS,19514,1/1/2023 19:54,1/1/2023 20:40,0 days 00:46:00,46,0.766666667
8807,4154070,183645007,21,OUTBOUND-SEWICKLEY,20:40:00,3,STANWIX ST + PENN FS,19514,21:22:00,65,14.69720507,3,BANK ST + WALNUT,2191,1/1/2023 20:40,1/1/2023 21:22,0 days 00:42:00,42,0.7
8808,8868070,183645107,31,INBOUND-DOWNTOWN,11:07:00,3,WASHINGTON AVE + JAMES ST,5387,11:48:00,67,11.82063455,3,EAST BUSWAY + PENN STATION A,5560,1/1/2023 11:07,1/1/2023 11:48,0 days 00:41:00,41,0.683333333
8809,9440070,183645107,31,OUTBOUND-WASHINGTON AVENUE ,12:00:00,3,EAST BUSWAY + PENN STATION C,1407,12:41:00,68,11.7911007,3,WASHINGTON AVE + JAMES ST FS (POST OFFICE),21206,1/1/2023 12:00,1/1/2023 12:41,0 days 00:41:00,41,0.683333333
8810,8830070,183645107,31,INBOUND-DOWNTOWN,13:07:00,3,WASHINGTON AVE + JAMES ST,5387,13:48:00,67,11.82063455,3,EAST BUSWAY + PENN STATION A,5560,1/1/2023 13:07,1/1/2023 13:48,0 days 00:41:00,41,0.683333333
8811,11548070,183645107,31,OUTBOUND-WASHINGTON AVENUE ,14:00:00,3,EAST BUSWAY + PENN STATION C,1407,14:41:00,68,11.7911007,3,WASHINGTON AVE + JAMES ST FS (POST OFFICE),21206,1/1/2023 14:00,1/1/2023 14:41,0 days 00:41:00,41,0.683333333
8812,1922070,183645207,21,INBOUND-DOWNTOWN,16:45:00,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,17:40:00,61,17.02960841,3,STANWIX ST + PENN FS,19514,1/1/2023 16:45,1/1/2023 17:40,0 days 00:55:00,55,0.916666667
8813,1130070,183645207,21,OUTBOUND-UNIVERSITY BLVD PARK-AND-RIDE,17:40:00,3,STANWIX ST + PENN FS,19514,18:28:00,63,17.06795332,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,1/1/2023 17:40,1/1/2023 18:28,0 days 00:48:00,48,0.8
8814,4128070,183645207,21,INBOUND-DOWNTOWN,18:45:00,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,19:40:00,61,17.02960841,3,STANWIX ST + PENN FS,19514,1/1/2023 18:45,1/1/2023 19:40,0 days 00:55:00,55,0.916666667
8815,9425070,183645207,21,OUTBOUND-UNIVERSITY BLVD PARK-AND-RIDE,19:40:00,3,STANWIX ST + PENN FS,19514,20:26:00,63,17.06795332,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,1/1/2023 19:40,1/1/2023 20:26,0 days 00:46:00,46,0.766666667
8816,1916070,183645307,31,INBOUND-DOWNTOWN,15:07:00,3,WASHINGTON AVE + JAMES ST,5387,15:48:00,67,11.82063455,3,EAST BUSWAY + PENN STATION A,5560,1/1/2023 15:07,1/1/2023 15:48,0 days 00:41:00,41,0.683333333
8817,9271070,183645307,31,OUTBOUND-WASHINGTON AVENUE ,16:00:00,3,EAST BUSWAY + PENN STATION C,1407,16:41:00,68,11.7911007,3,WASHINGTON AVE + JAMES ST FS (POST OFFICE),21206,1/1/2023 16:00,1/1/2023 16:41,0 days 00:41:00,41,0.683333333
8818,4904070,183645307,31,INBOUND-DOWNTOWN,17:07:00,3,WASHINGTON AVE + JAMES ST,5387,17:48:00,67,11.82063455,3,EAST BUSWAY + PENN STATION A,5560,1/1/2023 17:07,1/1/2023 17:48,0 days 00:41:00,41,0.683333333
8819,4656070,183645307,31,OUTBOUND-WASHINGTON AVENUE ,18:00:00,3,EAST BUSWAY + PENN STATION C,1407,18:41:00,68,11.7911007,3,WASHINGTON AVE + JAMES ST FS (POST OFFICE),21206,1/1/2023 18:00,1/1/2023 18:41,0 days 00:41:00,41,0.683333333
8820,13888070,183645407,21,INBOUND-DOWNTOWN,20:45:00,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,21:40:00,61,17.02960841,3,STANWIX ST + PENN FS,19514,1/1/2023 20:45,1/1/2023 21:40,0 days 00:55:00,55,0.916666667
8821,4232070,183645407,21,OUTBOUND-UNIVERSITY BLVD PARK-AND-RIDE,21:40:00,3,STANWIX ST + PENN FS,19514,22:26:00,63,17.06795332,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,1/1/2023 21:40,1/1/2023 22:26,0 days 00:46:00,46,0.766666667
8822,8332070,183645407,21,INBOUND-DOWNTOWN,22:45:00,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,23:40:00,61,17.02960841,3,STANWIX ST + PENN FS,19514,1/1/2023 22:45,1/1/2023 23:40,0 days 00:55:00,55,0.916666667
8823,4929070,183645407,21,OUTBOUND-UNIVERSITY BLVD PARK-AND-RIDE,23:40:00,3,STANWIX ST + PENN FS,19514,24:26:00,63,17.06795332,3,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,15634,1/1/2023 23:40,1/2/2023 0:26,0 days 00:46:00,46,0.766666667
8824,4812070,183645507,41,INBOUND-DOWNTOWN,14:59:00,3,LESNETT RD + BANK FS,6528,15:50:00,74,12.01885245,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 14:59,1/1/2023 15:50,0 days 00:51:00,51,0.85
8825,2714070,183645507,41,OUTBOUND-BRIDGEVILLE,15:50:00,3,SIXTH AVE + SMITHFIELD,4833,16:31:00,73,11.58811687,3,LESNETT RD + BANK FS,6528,1/1/2023 15:50,1/1/2023 16:31,0 days 00:41:00,41,0.683333333
8826,2584070,183645607,27,INBOUND-DOWNTOWN,22:45:00,3,CRAFTON  INGRAM SC + RITE-AID,3711,23:15:00,54,8.132843277,3,STANWIX ST + PENN AVE (GATEWAY #2),1502,1/1/2023 22:45,1/1/2023 23:15,0 days 00:30:00,30,0.5
8827,3285070,183645607,27,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,23:15:00,3,STANWIX ST + PENN AVE (GATEWAY #2),1502,23:46:00,54,7.946412815,3,CRAFTON INGRAM S.C. + BANK (CITIZENS),16637,1/1/2023 23:15,1/1/2023 23:46,0 days 00:31:00,31,0.516666667
8828,12232070,183645707,41,INBOUND-DOWNTOWN,17:02:00,3,LESNETT RD + BANK FS,6528,17:50:00,74,12.01885245,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 17:02,1/1/2023 17:50,0 days 00:48:00,48,0.8
8829,516070,183645707,41,OUTBOUND-BRIDGEVILLE,17:50:00,3,SIXTH AVE + SMITHFIELD,4833,18:30:00,73,11.58811687,3,LESNETT RD + BANK FS,6528,1/1/2023 17:50,1/1/2023 18:30,0 days 00:40:00,40,0.666666667
8830,2737070,183645707,41,INBOUND-DOWNTOWN,19:03:00,3,LESNETT RD + BANK FS,6528,19:50:00,74,12.01885245,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 19:03,1/1/2023 19:50,0 days 00:47:00,47,0.783333333
8831,11703070,183645707,41,OUTBOUND-BRIDGEVILLE,19:50:00,3,SIXTH AVE + SMITHFIELD,4833,20:29:00,73,11.58811687,3,LESNETT RD + BANK FS,6528,1/1/2023 19:50,1/1/2023 20:29,0 days 00:39:00,39,0.65
8832,671070,183645807,21,INBOUND-DOWNTOWN,21:54:00,3,BANK ST + WALNUT,2191,22:40:00,58,13.79099507,3,STANWIX ST + PENN FS,19514,1/1/2023 21:54,1/1/2023 22:40,0 days 00:46:00,46,0.766666667
8833,13899070,183645807,21,OUTBOUND-SEWICKLEY,22:40:00,3,STANWIX ST + PENN FS,19514,23:22:00,65,14.69720507,3,BANK ST + WALNUT,2191,1/1/2023 22:40,1/1/2023 23:22,0 days 00:42:00,42,0.7
8834,3739070,183645807,21,INBOUND-DOWNTOWN,23:54:00,3,BANK ST + WALNUT,2191,24:40:00,58,13.79099507,3,STANWIX ST + PENN FS,19514,1/1/2023 23:54,1/2/2023 0:40,0 days 00:46:00,46,0.766666667
8835,5311070,183645807,21,OUTBOUND-SEWICKLEY,24:40:00,3,STANWIX ST + PENN FS,19514,25:22:00,65,14.69720507,3,BANK ST + WALNUT,2191,1/2/2023 0:40,1/2/2023 1:22,0 days 00:42:00,42,0.7
8836,7956070,183645907,43,INBOUND-DOWNTOWN,16:20:00,3,SHJ BUS TURNAROUND SHELTER,4764,16:45:00,36,5.27149639,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 16:20,1/1/2023 16:45,0 days 00:25:00,25,0.416666667
8837,8912070,183645907,43,OUTBOUND-MT WASHINGTON VIA BAILEY,16:45:00,3,SIXTH AVE + SMITHFIELD,4833,17:10:00,32,5.173487268,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 16:45,1/1/2023 17:10,0 days 00:25:00,25,0.416666667
8838,7522070,183645907,43,INBOUND-DOWNTOWN,17:20:00,3,SHJ BUS TURNAROUND SHELTER,4764,17:45:00,36,5.27149639,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 17:20,1/1/2023 17:45,0 days 00:25:00,25,0.416666667
8839,8724070,183645907,43,OUTBOUND-MT WASHINGTON VIA BAILEY,17:45:00,3,SIXTH AVE + SMITHFIELD,4833,18:10:00,32,5.173487268,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 17:45,1/1/2023 18:10,0 days 00:25:00,25,0.416666667
8840,2974070,183645907,43,INBOUND-DOWNTOWN,18:20:00,3,SHJ BUS TURNAROUND SHELTER,4764,18:45:00,36,5.27149639,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 18:20,1/1/2023 18:45,0 days 00:25:00,25,0.416666667
8841,6463070,183645907,43,OUTBOUND-MT WASHINGTON VIA BAILEY,18:45:00,3,SIXTH AVE + SMITHFIELD,4833,19:10:00,32,5.173487268,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 18:45,1/1/2023 19:10,0 days 00:25:00,25,0.416666667
8842,6580070,183646007,43,INBOUND-DOWNTOWN,19:20:00,3,SHJ BUS TURNAROUND SHELTER,4764,19:45:00,36,5.27149639,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 19:20,1/1/2023 19:45,0 days 00:25:00,25,0.416666667
8843,13006070,183646007,43,OUTBOUND-MT WASHINGTON VIA BAILEY,19:45:00,3,SIXTH AVE + SMITHFIELD,4833,20:10:00,32,5.173487268,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 19:45,1/1/2023 20:10,0 days 00:25:00,25,0.416666667
8844,8329070,183646007,43,INBOUND-DOWNTOWN,20:20:00,3,SHJ BUS TURNAROUND SHELTER,4764,20:45:00,36,5.27149639,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 20:20,1/1/2023 20:45,0 days 00:25:00,25,0.416666667
8845,4490070,183646007,43,OUTBOUND-MT WASHINGTON VIA BAILEY,20:45:00,3,SIXTH AVE + SMITHFIELD,4833,21:10:00,32,5.173487268,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 20:45,1/1/2023 21:10,0 days 00:25:00,25,0.416666667
8846,9275070,183646007,43,INBOUND-DOWNTOWN,21:20:00,3,SHJ BUS TURNAROUND SHELTER,4764,21:45:00,36,5.27149639,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 21:20,1/1/2023 21:45,0 days 00:25:00,25,0.416666667
8847,13389070,183646007,43,OUTBOUND-MT WASHINGTON VIA BAILEY,21:45:00,3,SIXTH AVE + SMITHFIELD,4833,22:10:00,32,5.173487268,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 21:45,1/1/2023 22:10,0 days 00:25:00,25,0.416666667
8848,5020070,183646007,43,INBOUND-DOWNTOWN,22:20:00,3,SHJ BUS TURNAROUND SHELTER,4764,22:45:00,36,5.27149639,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 22:20,1/1/2023 22:45,0 days 00:25:00,25,0.416666667
8849,2965070,183646007,43,OUTBOUND-MT WASHINGTON VIA BAILEY,22:45:00,3,SIXTH AVE + SMITHFIELD,4833,23:10:00,32,5.173487268,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 22:45,1/1/2023 23:10,0 days 00:25:00,25,0.416666667
8850,5716070,183646107,48,INBOUND-DOWNTOWN,13:04:00,3,SHJ BUS TURNAROUND SHELTER,4764,13:45:00,47,6.372332758,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 13:04,1/1/2023 13:45,0 days 00:41:00,41,0.683333333
8851,1739070,183646107,48,OUTBOUND-ARLINGTON,13:45:00,3,SIXTH AVE + SMITHFIELD,4833,14:18:00,46,6.262430562,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 13:45,1/1/2023 14:18,0 days 00:33:00,33,0.55
8852,8621070,183646207,27,INBOUND-DOWNTOWN,7:15:00,3,CRAFTON  INGRAM SC + RITE-AID,3711,7:45:00,54,8.132843277,3,STANWIX ST + PENN AVE (GATEWAY #2),1502,1/1/2023 7:15,1/1/2023 7:45,0 days 00:30:00,30,0.5
8853,14016070,183646207,27,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,7:45:00,3,STANWIX ST + PENN AVE (GATEWAY #2),1502,8:15:00,54,7.946412815,3,CRAFTON INGRAM S.C. + BANK (CITIZENS),16637,1/1/2023 7:45,1/1/2023 8:15,0 days 00:30:00,30,0.5
8854,1984070,183646207,26,INBOUND-DOWNTOWN,8:45:00,3,CRAFTON  INGRAM SC + RITE-AID,3711,9:15:00,50,7.004032709,3,STANWIX ST + PENN AVE (GATEWAY #2),1502,1/1/2023 8:45,1/1/2023 9:15,0 days 00:30:00,30,0.5
8855,13741070,183646207,26,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,9:15:00,3,STANWIX ST + PENN AVE (GATEWAY #2),1502,9:42:00,48,6.817279133,3,CRAFTON INGRAM S.C. + BANK (CITIZENS),16637,1/1/2023 9:15,1/1/2023 9:42,0 days 00:27:00,27,0.45
8856,13768070,183646207,27,INBOUND-DOWNTOWN,10:15:00,3,CRAFTON  INGRAM SC + RITE-AID,3711,10:45:00,54,8.132843277,3,STANWIX ST + PENN AVE (GATEWAY #2),1502,1/1/2023 10:15,1/1/2023 10:45,0 days 00:30:00,30,0.5
8857,6591070,183646207,27,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,10:45:00,3,STANWIX ST + PENN AVE (GATEWAY #2),1502,11:16:00,54,7.946412815,3,CRAFTON INGRAM S.C. + BANK (CITIZENS),16637,1/1/2023 10:45,1/1/2023 11:16,0 days 00:31:00,31,0.516666667
8858,9347070,183646307,22,INBOUND-DOWNTOWN,11:59:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,12:35:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 11:59,1/1/2023 12:35,0 days 00:36:00,36,0.6
8859,9994070,183646307,22,OUTBOUND-KENNEDY CENTER,12:35:00,3,STANWIX ST + PENN FS,19514,13:01:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 12:35,1/1/2023 13:01,0 days 00:26:00,26,0.433333333
8860,12542070,183646407,48,INBOUND-DOWNTOWN,14:34:00,3,SHJ BUS TURNAROUND SHELTER,4764,15:15:00,47,6.372332758,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 14:34,1/1/2023 15:15,0 days 00:41:00,41,0.683333333
8861,1264070,183646407,48,OUTBOUND-ARLINGTON,15:15:00,3,SIXTH AVE + SMITHFIELD,4833,15:48:00,46,6.262430562,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 15:15,1/1/2023 15:48,0 days 00:33:00,33,0.55
8862,9042070,183646507,48,INBOUND-DOWNTOWN,14:04:00,3,SHJ BUS TURNAROUND SHELTER,4764,14:45:00,47,6.372332758,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 14:04,1/1/2023 14:45,0 days 00:41:00,41,0.683333333
8863,425070,183646507,48,OUTBOUND-ARLINGTON,14:45:00,3,SIXTH AVE + SMITHFIELD,4833,15:18:00,46,6.262430562,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 14:45,1/1/2023 15:18,0 days 00:33:00,33,0.55
8864,11042070,183646607,31,INBOUND-DOWNTOWN,8:07:00,3,WASHINGTON AVE + JAMES ST,5387,8:48:00,67,11.82063455,3,EAST BUSWAY + PENN STATION A,5560,1/1/2023 8:07,1/1/2023 8:48,0 days 00:41:00,41,0.683333333
8865,13924070,183646607,31,OUTBOUND-WASHINGTON AVENUE ,9:00:00,3,EAST BUSWAY + PENN STATION C,1407,9:41:00,68,11.7911007,3,WASHINGTON AVE + JAMES ST FS (POST OFFICE),21206,1/1/2023 9:00,1/1/2023 9:41,0 days 00:41:00,41,0.683333333
8866,3346070,183646607,31,INBOUND-DOWNTOWN,10:07:00,3,WASHINGTON AVE + JAMES ST,5387,10:48:00,67,11.82063455,3,EAST BUSWAY + PENN STATION A,5560,1/1/2023 10:07,1/1/2023 10:48,0 days 00:41:00,41,0.683333333
8867,3250070,183646607,31,OUTBOUND-WASHINGTON AVENUE ,11:00:00,3,EAST BUSWAY + PENN STATION C,1407,11:41:00,68,11.7911007,3,WASHINGTON AVE + JAMES ST FS (POST OFFICE),21206,1/1/2023 11:00,1/1/2023 11:41,0 days 00:41:00,41,0.683333333
8868,7266070,183646707,22,INBOUND-DOWNTOWN,12:39:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,13:15:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 12:39,1/1/2023 13:15,0 days 00:36:00,36,0.6
8869,9993070,183646707,22,OUTBOUND-KENNEDY CENTER,13:15:00,3,STANWIX ST + PENN FS,19514,13:41:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 13:15,1/1/2023 13:41,0 days 00:26:00,26,0.433333333
8870,13004070,183646807,48,INBOUND-DOWNTOWN,15:34:00,3,SHJ BUS TURNAROUND SHELTER,4764,16:15:00,47,6.372332758,3,SIXTH AVE + SMITHFIELD,4833,1/1/2023 15:34,1/1/2023 16:15,0 days 00:41:00,41,0.683333333
8871,13259070,183646807,48,OUTBOUND-ARLINGTON,16:15:00,3,SIXTH AVE + SMITHFIELD,4833,16:48:00,46,6.262430562,3,SHJ BUS TURNAROUND SHELTER,4764,1/1/2023 16:15,1/1/2023 16:48,0 days 00:33:00,33,0.55
8872,3483070,183646907,22,INBOUND-DOWNTOWN,13:19:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,13:55:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 13:19,1/1/2023 13:55,0 days 00:36:00,36,0.6
8873,3424070,183646907,22,OUTBOUND-KENNEDY CENTER,13:55:00,3,STANWIX ST + PENN FS,19514,14:21:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 13:55,1/1/2023 14:21,0 days 00:26:00,26,0.433333333
8874,8501070,183646907,22,INBOUND-DOWNTOWN,14:42:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,15:15:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 14:42,1/1/2023 15:15,0 days 00:33:00,33,0.55
8875,1112070,183646907,22,OUTBOUND-KENNEDY CENTER,15:15:00,3,STANWIX ST + PENN FS,19514,15:44:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 15:15,1/1/2023 15:44,0 days 00:29:00,29,0.483333333
8876,4823070,183646907,22,INBOUND-DOWNTOWN,16:02:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,16:35:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 16:02,1/1/2023 16:35,0 days 00:33:00,33,0.55
8877,195070,183646907,22,OUTBOUND-KENNEDY CENTER,16:35:00,3,STANWIX ST + PENN FS,19514,17:01:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 16:35,1/1/2023 17:01,0 days 00:26:00,26,0.433333333
8878,6584070,183647007,22,INBOUND-DOWNTOWN,17:22:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,17:55:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 17:22,1/1/2023 17:55,0 days 00:33:00,33,0.55
8879,5884070,183647007,22,OUTBOUND-KENNEDY CENTER,17:55:00,3,STANWIX ST + PENN FS,19514,18:21:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 17:55,1/1/2023 18:21,0 days 00:26:00,26,0.433333333
8880,1445070,183647007,22,INBOUND-DOWNTOWN,18:42:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,19:15:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 18:42,1/1/2023 19:15,0 days 00:33:00,33,0.55
8881,11056070,183647007,22,OUTBOUND-KENNEDY CENTER,19:15:00,3,STANWIX ST + PENN FS,19514,19:41:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 19:15,1/1/2023 19:41,0 days 00:26:00,26,0.433333333
8882,3973070,183647007,22,INBOUND-DOWNTOWN,20:02:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,20:35:00,40,8.808436999,3,STANWIX ST + PENN FS,19514,1/1/2023 20:02,1/1/2023 20:35,0 days 00:33:00,33,0.55
8883,12569070,183647007,22,OUTBOUND-KENNEDY CENTER,20:35:00,3,STANWIX ST + PENN FS,19514,21:01:00,35,8.856034151,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 20:35,1/1/2023 21:01,0 days 00:26:00,26,0.433333333
8884,1059070,183647107,20,INBOUND-DOWNTOWN,16:13:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,17:00:00,68,15.42355251,3,STANWIX ST + PENN FS,19514,1/1/2023 16:13,1/1/2023 17:00,0 days 00:47:00,47,0.783333333
8885,7134070,183647107,20,OUTBOUND-KENNEDY CENTER,17:00:00,3,STANWIX ST + PENN FS,19514,17:48:00,69,15.48399344,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 17:00,1/1/2023 17:48,0 days 00:48:00,48,0.8
8886,6846070,183647107,20,INBOUND-DOWNTOWN,18:16:00,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,19:00:00,68,15.42355251,3,STANWIX ST + PENN FS,19514,1/1/2023 18:16,1/1/2023 19:00,0 days 00:44:00,44,0.733333333
8887,5478070,183647107,20,OUTBOUND-KENNEDY CENTER,19:00:00,3,STANWIX ST + PENN FS,19514,19:40:00,69,15.48399344,3,KENNEDY CTR GIANT EAGLE + ENTRANCE,3479,1/1/2023 19:00,1/1/2023 19:40,0 days 00:40:00,40,0.666666667
